pricePerSqm,latitude,longitude,rooms,buildingMaterial,type,buildYear,hasElevator,hasBalcony,condition,hasParkingSpace,squareMeters,hasSecurity,floorCount,floor,hasStorageRoom
17857.14285714286,52.1378544,21.0291229,3.0,brick,apartmentBuilding,2002.0,yes,no,premium,yes,57.12,no,3.0,1.0,yes
16695.501730103806,52.17179,21.03123,3.0,concreteSlab,blockOfFlats,1978.0,no,no,not known,no,57.8,no,10.0,9.0,no
12046.204620462046,52.2671602,21.17862021,2.0,concreteSlab,blockOfFlats,1960.0,no,no,not known,yes,60.6,no,2.0,2.0,yes
29701.492537313432,52.252289999999995,21.00774,2.0,brick,tenement,1952.0,no,no,not known,no,67.0,yes,4.0,3.0,no
14995.201535508637,52.3218187,21.0666446,2.0,brick,blockOfFlats,2008.0,yes,yes,premium,yes,41.68,no,6.0,4.0,no
11724.137931034482,52.22872,21.09741,3.0,brick,blockOfFlats,1983.0,yes,yes,low,no,58.0,no,15.0,10.0,yes
11044.444444444445,52.243,21.19659,2.0,brick,blockOfFlats,1992.0,no,yes,not known,no,45.0,no,2.0,1.0,no
14300.572022880915,52.28629,21.01820331,2.0,brick,blockOfFlats,2022.0,yes,yes,not known,yes,38.46,no,6.0,6.0,no
17000.0,52.2601742,21.029572899999998,1.0,brick,tenement,1955.0,yes,no,low,no,35.0,no,6.0,1.0,yes
24008.966376089666,52.2279,20.9585,3.0,concreteSlab,apartmentBuilding,2022.0,yes,yes,not known,yes,80.3,no,18.0,17.0,no
17639.257294429706,52.2176028,21.0435343,2.0,concreteSlab,blockOfFlats,1973.0,no,yes,low,no,37.7,no,4.0,2.0,yes
12456.140350877193,52.3110532,21.0804006,3.0,brick,blockOfFlats,2010.0,no,no,not known,no,57.0,no,2.0,2.0,no
26842.716192687174,52.2086,21.0274,3.0,brick,tenement,1938.0,yes,yes,not known,yes,68.92,no,4.0,2.0,yes
16843.373493975905,52.2666878,20.9617179,2.0,concreteSlab,blockOfFlats,1970.0,yes,yes,not known,no,41.5,no,10.0,1.0,yes
17000.0,52.2393304422216,20.9900790126383,2.0,brick,tenement,1912.0,no,yes,low,yes,43.77,no,4.0,2.0,no
9845.070422535211,52.32742,20.95124,3.0,brick,blockOfFlats,2002.0,no,no,not known,no,71.0,yes,3.0,1.0,no
16562.5,52.2103359,20.9712206,3.0,brick,tenement,1951.0,no,no,low,no,64.0,no,4.0,1.0,no
21880.95238095238,52.26686,20.97776,2.0,brick,tenement,1931.0,no,no,not known,no,42.0,no,3.0,3.0,no
12294.537671232876,52.34407,21.03914,3.0,brick,apartmentBuilding,2021.0,yes,yes,not known,yes,58.4,no,3.0,1.0,no
25679.17205692109,52.222949699999994,21.0152032,3.0,brick,tenement,1956.0,yes,yes,not known,no,77.3,no,6.0,4.0,yes
28552.63157894737,52.2415048,21.0263157,4.0,brick,apartmentBuilding,2012.0,yes,no,premium,no,76.0,no,6.0,4.0,no
22147.65100671141,52.27515,20.93708,2.0,brick,apartmentBuilding,2024.0,no,no,not known,no,29.8,no,2.0,2.0,no
18772.81418390405,52.22166667,20.9325,3.0,brick,apartmentBuilding,2017.0,yes,no,premium,yes,57.53,yes,6.0,5.0,no
10915.492957746479,52.34662,20.94071,3.0,brick,blockOfFlats,2003.0,yes,no,not known,no,56.8,yes,7.0,7.0,no
14495.25452976704,52.15173,21.00452,3.0,brick,blockOfFlats,2020.0,no,yes,not known,no,57.95,no,3.0,2.0,no
16617.429837518466,52.19768,20.95911,2.0,brick,apartmentBuilding,2020.0,yes,no,not known,no,54.16,no,6.0,1.0,no
17283.349561830575,52.17053,20.99074,4.0,brick,apartmentBuilding,2023.0,yes,no,not known,no,82.16,yes,6.0,4.0,no
15030.060120240481,52.24089,20.93805,3.0,concreteSlab,blockOfFlats,1973.0,yes,yes,not known,no,49.9,no,10.0,4.0,yes
20361.44578313253,52.2297,21.0122,4.0,brick,blockOfFlats,2001.0,yes,yes,low,yes,83.0,no,10.0,5.0,no
11347.368421052632,52.2823819,21.0653678,3.0,concreteSlab,blockOfFlats,1970.0,yes,no,low,no,47.5,no,10.0,10.0,no
11300.0,52.32022,21.03253,4.0,brick,apartmentBuilding,2017.0,yes,yes,premium,yes,72.91,no,6.0,2.0,no
19897.4358974359,52.24608895,20.9918759,2.0,brick,tenement,1953.0,no,no,low,no,48.75,no,3.0,1.0,yes
15841.187086424705,52.2059285,21.0424811,3.0,brick,tenement,1952.0,no,no,not known,no,49.87,no,3.0,2.0,yes
17381.228273464658,52.15693,21.0334,3.0,brick,blockOfFlats,1999.0,no,no,not known,no,77.67,no,3.0,2.0,no
15274.949083503054,52.2898,21.0305,2.0,brick,apartmentBuilding,2008.0,yes,yes,not known,no,49.1,yes,8.0,6.0,no
23079.310344827587,52.2008645,21.00472294,2.0,brick,blockOfFlats,2004.0,yes,yes,not known,yes,58.0,no,6.0,3.0,no
16500.0,52.16337,20.99587,2.0,brick,blockOfFlats,2018.0,yes,no,not known,no,41.96,no,4.0,2.0,no
12854.757929883139,52.22218,21.09778,3.0,brick,blockOfFlats,1985.0,no,yes,not known,no,59.9,no,3.0,3.0,yes
16339.024390243903,52.28294,21.05729,2.0,brick,blockOfFlats,1999.0,no,yes,not known,no,41.0,no,1.0,1.0,no
14042.553191489362,52.2941,21.01848,3.0,concreteSlab,blockOfFlats,1969.0,yes,yes,not known,no,47.0,no,10.0,2.0,yes
15979.289412604892,52.19486,20.92317,3.0,brick,blockOfFlats,2013.0,yes,yes,not known,yes,56.01,yes,7.0,2.0,no
9676.923076923076,52.32151,20.93799,3.0,brick,blockOfFlats,1999.0,yes,no,not known,no,65.0,no,5.0,5.0,no
14737.704918032787,52.18437,21.04139,3.0,brick,blockOfFlats,2012.0,yes,yes,not known,no,61.0,yes,6.0,2.0,no
17537.31343283582,52.23962650000001,20.9826556,3.0,brick,apartmentBuilding,2001.0,yes,no,not known,yes,67.0,no,5.0,4.0,no
14711.538461538461,52.16868,21.00998,2.0,brick,blockOfFlats,1990.0,no,no,not known,no,52.0,no,3.0,2.0,no
30000.0,52.23747,21.01287,4.0,brick,tenement,1869.0,yes,no,not known,no,105.0,yes,5.0,4.0,no
15915.915915915915,52.23362,20.95361,2.0,brick,blockOfFlats,2009.0,yes,yes,not known,yes,49.95,no,5.0,5.0,no
19630.057803468208,52.2577603,20.9945333,3.0,brick,apartmentBuilding,2008.0,yes,yes,not known,yes,86.5,no,16.0,9.0,no
14285.714285714286,52.24035,20.91209,3.0,brick,blockOfFlats,2008.0,yes,yes,not known,no,63.0,no,8.0,6.0,yes
13507.692307692309,52.29907,21.04201,2.0,brick,blockOfFlats,2000.0,yes,yes,not known,no,65.0,no,6.0,4.0,no
23365.989179704637,52.2592398,20.9694607,3.0,brick,apartmentBuilding,2015.0,yes,no,premium,yes,68.39,no,6.0,5.0,no
20993.589743589742,52.1726951,21.0048995,1.0,brick,blockOfFlats,2002.0,yes,no,not known,no,31.2,yes,14.0,13.0,no
19045.263418253773,52.2813,20.9199,2.0,brick,apartmentBuilding,2021.0,yes,no,not known,yes,40.43,yes,14.0,14.0,no
30333.333333333332,52.1658032,21.0075929,2.0,brick,tenement,1928.0,yes,no,not known,no,30.0,no,5.0,3.0,no
19549.763033175353,52.15667,21.03489,2.0,brick,blockOfFlats,2008.0,yes,no,not known,no,42.2,no,12.0,12.0,no
13997.007407407407,52.2296756,21.0122287,3.0,concreteSlab,blockOfFlats,1990.0,no,no,not known,no,67.5,no,3.0,2.0,yes
17561.6,52.2308065,21.0997437,2.0,brick,apartmentBuilding,2010.0,yes,yes,premium,yes,55.0,no,14.0,12.0,no
16241.299303944317,52.2036428,21.03756746,1.0,brick,tenement,1935.0,no,no,low,no,34.48,no,2.0,1.0,yes
23727.272727272728,52.29768,20.8874622,4.0,concreteSlab,apartmentBuilding,2020.0,yes,no,premium,yes,88.0,no,14.0,10.0,no
17443.28097731239,52.194157,21.0346955,2.0,brick,blockOfFlats,2008.0,yes,no,not known,yes,57.3,yes,6.0,5.0,yes
14894.859813084111,52.1799062,20.9478161,3.0,brick,blockOfFlats,2007.0,yes,no,not known,yes,68.48,no,2.0,1.0,yes
14348.785871964681,52.33622995,20.93972653,3.0,brick,blockOfFlats,2006.0,yes,yes,premium,no,45.3,no,5.0,1.0,yes
13000.0,52.24091,20.91133,3.0,brick,blockOfFlats,2000.0,no,no,not known,no,63.0,no,4.0,2.0,no
17656.348704990523,52.31861111,21.03222222,2.0,brick,blockOfFlats,2022.0,no,yes,not known,yes,31.66,yes,2.0,2.0,no
18708.60927152318,52.268519,20.9414744,4.0,brick,blockOfFlats,2014.0,yes,yes,premium,yes,90.6,no,5.0,4.0,yes
10038.461538461539,52.3278892,20.94386398,2.0,brick,blockOfFlats,1993.0,no,no,not known,no,52.0,no,3.0,2.0,no
14965.0,52.1739,21.0412,3.0,concreteSlab,blockOfFlats,1979.0,yes,yes,not known,yes,60.0,no,11.0,5.0,yes
18945.13488936041,52.1561298,21.1116284,3.0,brick,blockOfFlats,2017.0,yes,no,not known,yes,65.98,yes,4.0,3.0,no
11572.847682119205,52.27668,20.93463,3.0,concreteSlab,blockOfFlats,1979.0,no,yes,not known,no,60.4,no,11.0,3.0,no
11300.0,52.19235,20.90486,5.0,brick,blockOfFlats,2004.0,no,yes,not known,no,123.0,no,7.0,7.0,no
19829.164124466137,52.22292,20.93932,2.0,brick,apartmentBuilding,2017.0,yes,yes,not known,no,49.17,yes,8.0,5.0,no
10582.97449486585,52.3106751,21.0627543,2.0,brick,blockOfFlats,2007.0,yes,no,premium,no,60.38,no,4.0,1.0,no
17209.961530674227,52.1973589,21.0470921,2.0,brick,apartmentBuilding,2017.0,yes,yes,not known,no,49.39,no,5.0,1.0,no
20243.90243902439,52.155069,21.080622,2.0,brick,apartmentBuilding,2014.0,yes,no,premium,yes,41.0,no,4.0,1.0,no
16078.43137254902,52.22739,21.06148,3.0,brick,blockOfFlats,1961.0,no,no,not known,no,51.0,no,2.0,2.0,yes
13942.307692307691,52.36077,21.03819,3.0,brick,apartmentBuilding,2010.0,yes,yes,not known,no,52.0,yes,3.0,3.0,yes
12500.0,52.36172,21.03928,2.0,brick,blockOfFlats,2008.0,yes,yes,not known,no,52.0,yes,3.0,1.0,no
17500.0,52.23647317,21.05761528,5.0,brick,tenement,1939.0,no,no,not known,no,108.0,no,2.0,1.0,no
16964.285714285714,52.23916,20.96994,2.0,brick,tenement,1953.0,no,no,not known,no,39.2,no,3.0,3.0,yes
15750.0,52.16341,20.99227,3.0,brick,apartmentBuilding,2022.0,yes,no,not known,yes,52.0,no,5.0,3.0,no
23625.0,52.20109,21.01323,3.0,brick,tenement,1841.0,yes,yes,not known,no,80.0,no,5.0,1.0,yes
19777.777777777777,52.259,20.93565,2.0,brick,blockOfFlats,2007.0,yes,yes,not known,no,45.0,yes,5.0,3.0,no
19082.352941176472,52.2079757,20.9375153,2.0,brick,apartmentBuilding,2022.0,yes,no,not known,no,42.5,no,4.0,2.0,no
15431.034482758621,52.181153824999996,21.015837466666664,2.0,concreteSlab,blockOfFlats,1976.0,no,yes,premium,no,58.0,no,4.0,3.0,yes
20606.796116504855,52.2255198,20.9486528,2.0,brick,apartmentBuilding,2014.0,yes,yes,premium,yes,41.2,no,6.0,4.0,no
8936.961429915335,52.2223,21.23309,4.0,brick,blockOfFlats,2000.0,no,yes,not known,no,106.3,yes,3.0,3.0,no
16645.833333333332,52.2643110961155,21.040026179173,3.0,concreteSlab,blockOfFlats,1973.0,yes,yes,not known,no,48.0,yes,10.0,5.0,yes
13303.769401330375,52.2888127,21.01927556,4.0,brick,apartmentBuilding,2023.0,yes,no,not known,yes,81.18,no,6.0,1.0,no
22669.491525423728,52.23615,21.02146,3.0,concreteSlab,blockOfFlats,1962.0,yes,no,not known,no,66.08,no,14.0,13.0,yes
14759.036144578313,52.2422824,20.915986,3.0,brick,blockOfFlats,1989.0,yes,no,not known,no,66.4,no,10.0,6.0,no
13215.859030837006,52.2379957,20.900298,4.0,concreteSlab,blockOfFlats,1978.0,no,yes,low,no,68.1,no,3.0,1.0,yes
20967.50037441965,52.17228,20.99729,3.0,brick,apartmentBuilding,2013.0,yes,yes,not known,no,66.77,yes,6.0,4.0,no
28181.81818181818,52.2272351,20.9522903,2.0,brick,apartmentBuilding,2019.0,yes,yes,not known,no,33.0,no,11.0,10.0,no
13887.5,52.3049785,20.93054597,3.0,brick,blockOfFlats,2012.0,yes,yes,not known,no,80.0,no,5.0,4.0,no
18421.052631578947,52.23437895,21.06454771,2.0,concreteSlab,blockOfFlats,1960.0,no,no,not known,no,38.0,no,4.0,2.0,yes
21739.130434782608,52.20566,20.93303,4.0,brick,apartmentBuilding,1997.0,no,no,not known,no,115.0,no,2.0,2.0,no
13717.948717948719,52.1378544,21.0291229,3.0,brick,apartmentBuilding,2019.0,no,no,not known,yes,78.0,yes,5.0,1.0,no
16465.42261251372,52.2996,21.04168,2.0,brick,apartmentBuilding,2002.0,yes,yes,not known,no,45.55,no,11.0,4.0,no
19914.461373964183,52.15954,20.9953,3.0,brick,blockOfFlats,2020.0,no,yes,not known,no,74.82,no,4.0,1.0,no
13048.016701461378,52.1685854,21.0268074,2.0,concreteSlab,blockOfFlats,1975.0,yes,yes,low,no,47.9,no,10.0,5.0,yes
18982.967168600346,52.248458,20.99527672,2.0,brick,tenement,1958.0,no,no,not known,no,40.51,no,4.0,4.0,yes
18918.91891891892,52.24876295,21.0286381,3.0,concreteSlab,blockOfFlats,1968.0,yes,yes,not known,no,37.0,no,12.0,2.0,yes
26666.666666666668,52.222658,21.0198321,2.0,brick,tenement,1925.0,yes,yes,low,no,60.0,no,6.0,1.0,yes
14548.022598870057,52.2417108,21.1562498,2.0,concreteSlab,blockOfFlats,1980.0,yes,yes,not known,no,35.4,no,8.0,7.0,yes
25176.67844522968,52.2188,21.0456,5.0,brick,apartmentBuilding,2005.0,yes,yes,not known,yes,113.2,yes,5.0,1.0,no
16927.966101694914,52.15187,21.04409,2.0,brick,blockOfFlats,1981.0,yes,yes,not known,no,47.2,no,10.0,9.0,yes
26039.583333333332,52.19823935,21.00453479,2.0,brick,tenement,1950.0,no,no,premium,no,48.0,no,2.0,1.0,no
20392.156862745098,52.2386238,21.0818602,1.0,concreteSlab,blockOfFlats,1970.0,no,yes,not known,no,25.5,no,4.0,3.0,yes
10781.25,52.26124055,21.1699328,3.0,brick,blockOfFlats,1986.0,no,yes,low,no,64.0,no,4.0,2.0,yes
15365.384615384615,52.25808,20.91953,2.0,brick,blockOfFlats,1990.0,yes,yes,not known,no,52.0,no,6.0,6.0,yes
16195.652173913044,52.1979,21.0356,3.0,concreteSlab,blockOfFlats,1969.0,no,yes,not known,yes,46.0,no,4.0,1.0,yes
19720.0,52.1607215,21.0819148,2.0,brick,apartmentBuilding,2013.0,yes,yes,premium,no,50.0,no,3.0,2.0,no
21556.614476968458,52.2332,20.97009,2.0,brick,blockOfFlats,2020.0,no,yes,not known,no,44.07,no,8.0,1.0,no
15916.666666666666,52.19572,21.12703,5.0,brick,blockOfFlats,2021.0,no,no,not known,no,120.0,yes,2.0,1.0,no
18899.912967798085,52.27515,20.93708,2.0,brick,apartmentBuilding,2024.0,no,no,not known,no,57.45,no,2.0,2.0,no
20401.907356948228,52.15658,21.0825,1.0,brick,blockOfFlats,2023.0,yes,yes,not known,no,29.36,no,4.0,1.0,no
15142.857142857143,52.25469,20.99197,2.0,brick,tenement,1939.0,no,no,not known,no,35.0,no,4.0,3.0,no
16164.383561643835,52.1667873,21.0119118,3.0,brick,apartmentBuilding,2012.0,no,yes,not known,no,73.0,no,5.0,1.0,no
26992.753623188404,52.24530000000001,20.9779,2.0,brick,apartmentBuilding,2009.0,yes,yes,premium,yes,55.2,yes,17.0,4.0,yes
14900.0,52.28333299999999,21.033333,2.0,brick,apartmentBuilding,2006.0,yes,yes,not known,no,61.0,yes,5.0,1.0,no
24230.76923076923,52.2173534,20.9780522,3.0,brick,tenement,1936.0,no,no,not known,no,78.0,no,4.0,2.0,yes
13294.69916482018,52.25963295,21.06134939,3.0,brick,apartmentBuilding,2016.0,yes,yes,premium,no,58.67,no,5.0,3.0,no
14111.111111111111,52.2422442,20.98822745,2.0,brick,tenement,1953.0,no,no,not known,no,45.0,no,4.0,2.0,yes
16666.666666666668,52.23785,21.0812,3.0,concreteSlab,blockOfFlats,1969.0,no,yes,not known,no,54.0,no,11.0,2.0,yes
13553.57142857143,52.272,20.9309,3.0,concreteSlab,blockOfFlats,1979.0,yes,yes,not known,no,56.0,no,10.0,3.0,yes
13823.899371069183,52.2376759,21.1233404,3.0,brick,blockOfFlats,2002.0,no,yes,not known,yes,79.5,no,3.0,1.0,no
17452.921762764512,52.20179,21.02001,2.0,brick,tenement,1955.0,no,yes,not known,no,51.51,no,4.0,3.0,yes
20730.397422126745,52.1336714,21.06485865,2.0,brick,apartmentBuilding,2006.0,yes,no,premium,no,46.55,no,5.0,2.0,yes
15200.0,52.3290952,20.9668462,2.0,brick,blockOfFlats,2024.0,yes,yes,not known,yes,37.39,no,8.0,8.0,no
23625.0,52.2169446,21.0053363,3.0,brick,tenement,1954.0,yes,yes,not known,no,80.0,no,5.0,1.0,yes
20892.85714285714,52.22338485,20.94593527,1.0,brick,apartmentBuilding,2019.0,yes,yes,premium,yes,28.0,no,6.0,1.0,no
31041.666666666668,52.2443,20.97891,2.0,brick,apartmentBuilding,2021.0,yes,yes,not known,no,48.0,no,8.0,1.0,no
20941.2780656304,52.19943195,21.04713483,2.0,brick,apartmentBuilding,2017.0,no,no,premium,yes,46.32,no,4.0,1.0,no
13499.999999999998,52.3196,20.978,3.0,brick,blockOfFlats,2022.0,yes,no,premium,yes,66.65,yes,4.0,4.0,no
11934.426229508197,52.23915,21.11252,3.0,concreteSlab,blockOfFlats,1978.0,yes,yes,not known,no,61.0,no,15.0,7.0,yes
16875.0,52.129322695858,21.0600729934157,2.0,brick,blockOfFlats,1995.0,no,yes,not known,no,48.0,no,5.0,4.0,yes
25000.0,52.19525,20.98347,2.0,brick,apartmentBuilding,1990.0,yes,yes,not known,no,50.0,yes,7.0,4.0,no
23652.694610778442,52.266461426627,20.9781531599672,1.0,brick,tenement,1938.0,no,no,not known,no,33.4,yes,4.0,4.0,yes
12263.157894736842,52.1785,21.05704,3.0,concreteSlab,blockOfFlats,1976.0,yes,yes,not known,no,57.0,no,15.0,3.0,yes
16000.0,52.1818,21.0152,2.0,brick,blockOfFlats,2002.0,yes,yes,not known,yes,55.0,yes,4.0,4.0,yes
20666.666666666668,52.2628,21.0368,1.0,brick,blockOfFlats,2022.0,no,no,not known,no,30.0,no,6.0,3.0,no
16923.076923076922,52.2419712,20.9945399,3.0,brick,tenement,1939.0,yes,yes,not known,no,65.0,no,6.0,1.0,yes
23958.333333333332,52.23758,20.95916,2.0,brick,apartmentBuilding,2012.0,yes,no,not known,no,48.0,yes,10.0,8.0,no
28732.394366197183,52.2534264,21.0072128,2.0,brick,tenement,1968.0,no,yes,premium,no,53.25,no,2.0,1.0,yes
14601.674898003006,52.2902182,21.0411397,2.0,brick,blockOfFlats,2002.0,yes,yes,not known,yes,46.57,no,6.0,6.0,no
14527.272727272728,52.31844827,20.95367432,2.0,brick,blockOfFlats,2012.0,yes,no,not known,yes,55.0,yes,2.0,1.0,no
18632.507070370986,52.27754,21.08846,3.0,brick,blockOfFlats,2020.0,yes,no,not known,no,60.11,yes,3.0,3.0,no
29062.42102602982,52.21363,21.0189,4.0,brick,tenement,1948.0,yes,no,not known,no,79.14,no,5.0,2.0,yes
11925.28735632184,52.13399,21.01159,2.0,brick,blockOfFlats,2000.0,no,no,not known,yes,69.6,yes,2.0,1.0,no
18456.521739130436,52.16921135,21.0285208,2.0,concreteSlab,blockOfFlats,1978.0,yes,yes,not known,no,46.0,no,10.0,5.0,no
17464.788732394365,52.2104277,20.8919506,2.0,brick,apartmentBuilding,2020.0,yes,yes,not known,yes,35.5,yes,4.0,2.0,no
15763.157894736842,52.19569,20.90707,2.0,brick,apartmentBuilding,2023.0,yes,yes,not known,no,38.0,yes,6.0,1.0,no
21195.652173913044,52.2346688,20.9907818,2.0,brick,apartmentBuilding,2010.0,yes,yes,not known,yes,46.0,yes,15.0,11.0,no
13333.333333333334,52.24195584999999,20.91921932,4.0,brick,blockOfFlats,1996.0,no,no,not known,no,120.0,no,2.0,2.0,yes
15500.0,52.3289879,21.0076793,3.0,brick,blockOfFlats,2014.0,yes,no,not known,yes,58.0,yes,5.0,1.0,no
15813.953488372093,52.1911438,20.90545282,3.0,brick,blockOfFlats,2008.0,yes,yes,not known,yes,64.5,no,7.0,5.0,no
15000.0,52.1515,21.0052,3.0,brick,apartmentBuilding,2018.0,yes,yes,not known,yes,64.0,yes,3.0,2.0,no
16181.229773462785,52.1773,21.0519,1.0,concreteSlab,blockOfFlats,1978.0,yes,no,not known,no,30.9,yes,10.0,6.0,yes
24833.333333333332,52.20921,21.06673,2.0,brick,apartmentBuilding,2010.0,no,no,not known,no,60.0,no,3.0,3.0,no
20461.05579047879,52.16747439,21.06571226,4.0,brick,apartmentBuilding,2017.0,yes,no,premium,yes,73.31,no,3.0,1.0,yes
16945.454545454544,52.23461,20.96793,2.0,brick,blockOfFlats,1954.0,yes,no,not known,no,41.25,no,5.0,2.0,yes
15243.902439024389,52.22977000000001,20.95419,2.0,concreteSlab,blockOfFlats,1971.0,no,yes,not known,no,49.2,no,4.0,4.0,yes
17000.0,52.23832,21.09008,3.0,concreteSlab,blockOfFlats,1963.0,no,yes,not known,no,47.0,no,4.0,1.0,yes
17995.27605550635,52.2317653,20.8891529,3.0,brick,apartmentBuilding,2014.0,yes,no,not known,yes,67.74,no,4.0,3.0,no
18131.57894736842,52.29844805,21.03773121,2.0,concreteSlab,blockOfFlats,1973.0,yes,yes,not known,no,38.0,no,10.0,3.0,yes
21255.31914893617,52.2114902996346,20.9743968550281,2.0,brick,tenement,2006.0,yes,no,not known,no,47.0,no,6.0,3.0,yes
15964.523281596452,52.23511,21.03225,3.0,concreteSlab,blockOfFlats,1967.0,yes,yes,low,no,45.1,no,10.0,8.0,yes
16973.684210526317,52.29834,21.03777,2.0,brick,blockOfFlats,2000.0,yes,yes,not known,no,38.0,no,3.0,1.0,no
14087.424901595194,52.3434224,21.0517575,2.0,brick,blockOfFlats,2014.0,no,yes,not known,no,48.27,no,1.0,1.0,no
17543.859649122805,52.3448173,21.0530869,2.0,brick,apartmentBuilding,2019.0,yes,yes,premium,yes,28.5,no,2.0,1.0,no
12479.166666666666,52.297313,21.024463,3.0,brick,blockOfFlats,1968.0,no,yes,not known,no,48.0,no,4.0,4.0,yes
23393.617021276597,52.1847,21.0179,4.0,brick,apartmentBuilding,2024.0,yes,yes,not known,yes,94.0,no,8.0,4.0,no
22602.960102960104,52.1400054,21.0592553,2.0,brick,apartmentBuilding,2003.0,yes,no,not known,yes,62.16,no,15.0,4.0,yes
22916.666666666668,52.2296756,21.0122287,2.0,brick,tenement,1947.0,no,no,not known,no,48.0,yes,4.0,2.0,no
15909.09090909091,52.16239,21.07213,3.0,brick,apartmentBuilding,2012.0,yes,yes,not known,no,72.6,yes,4.0,1.0,no
14738.805970149253,52.14078205,21.06096422,2.0,brick,blockOfFlats,2002.0,yes,no,not known,yes,53.6,no,4.0,2.0,no
14017.857142857143,52.2501693,21.09767024,3.0,brick,blockOfFlats,1960.0,no,yes,low,no,56.0,no,2.0,1.0,yes
14555.097230406602,52.239175,21.105244,1.0,brick,apartmentBuilding,2008.0,no,no,not known,no,33.94,no,1.0,1.0,no
13653.846153846154,52.1640836,21.11209353,2.0,brick,apartmentBuilding,2022.0,yes,no,premium,yes,52.0,no,2.0,1.0,no
27969.286724590824,52.22844,20.95676,2.0,brick,apartmentBuilding,2022.0,yes,yes,not known,yes,49.49,no,21.0,8.0,no
18386.491557223264,52.17544,21.01264,3.0,concreteSlab,blockOfFlats,1975.0,no,yes,not known,no,53.3,no,10.0,2.0,yes
14652.568965517241,52.29483035,21.02010948,5.0,brick,blockOfFlats,1958.0,no,no,not known,no,58.0,no,4.0,1.0,no
16891.891891891893,52.1867143,20.89692065,3.0,brick,blockOfFlats,2010.0,yes,no,not known,yes,74.0,no,6.0,6.0,no
15752.118644067798,52.19333,20.93152,2.0,brick,blockOfFlats,2023.0,yes,no,not known,no,37.76,no,6.0,1.0,no
26744.18604651163,52.248962,20.9652985,2.0,brick,apartmentBuilding,2014.0,yes,yes,premium,yes,43.0,no,5.0,4.0,no
20166.073546856467,52.22787,20.99553,3.0,brick,tenement,1925.0,no,no,not known,yes,84.3,no,6.0,5.0,no
16396.15766810202,52.3425032,20.94363633,3.0,brick,blockOfFlats,2017.0,yes,yes,premium,yes,60.38,no,3.0,1.0,no
14827.586206896553,52.2356,20.956,1.0,brick,blockOfFlats,1956.0,yes,no,not known,no,29.0,no,6.0,4.0,yes
17468.354430379746,52.2346299,20.9984639,2.0,concreteSlab,blockOfFlats,1972.0,yes,no,low,no,39.5,no,15.0,14.0,yes
17107.72520716386,52.2443953,20.98203568,2.0,concreteSlab,blockOfFlats,1968.0,no,no,low,no,37.41,no,3.0,3.0,yes
25531.91489361702,52.2639934,21.04506145,4.0,brick,apartmentBuilding,2022.0,yes,yes,premium,yes,47.0,no,5.0,3.0,no
14979.318181818182,52.1914,20.92794,3.0,brick,apartmentBuilding,2024.0,yes,yes,not known,no,48.4,no,5.0,4.0,no
18212.53071253071,52.1990203551011,20.9541101640609,2.0,brick,apartmentBuilding,2023.0,yes,yes,premium,yes,32.56,yes,6.0,5.0,no
21848.906560636184,52.22149,20.93301,2.0,brick,apartmentBuilding,2011.0,yes,yes,not known,no,50.3,yes,5.0,3.0,no
15527.950310559007,52.26262995,21.03441368,3.0,concreteSlab,blockOfFlats,1960.0,no,yes,not known,no,48.3,no,4.0,1.0,yes
15909.09090909091,52.20106,20.90555,4.0,brick,blockOfFlats,1993.0,no,no,not known,no,88.0,no,4.0,2.0,no
13851.717902350814,52.28925,21.08127,2.0,brick,blockOfFlats,2009.0,yes,yes,not known,yes,55.3,no,4.0,3.0,no
18456.521739130436,52.26292,21.04423,2.0,brick,blockOfFlats,2010.0,yes,yes,not known,yes,46.0,yes,5.0,4.0,no
19220.148017231855,52.1615,21.0725,3.0,brick,apartmentBuilding,2007.0,yes,yes,low,yes,90.53,yes,4.0,1.0,no
11918.429003021147,52.31078,21.07115,3.0,brick,blockOfFlats,2005.0,yes,no,not known,no,66.2,yes,4.0,4.0,no
17713.56783919598,52.232444,20.9884934,3.0,brick,apartmentBuilding,2006.0,yes,yes,low,no,79.6,no,15.0,15.0,no
23308.37892312122,52.2306,20.99583,3.0,brick,tenement,1930.0,yes,yes,not known,no,69.46,yes,4.0,1.0,yes
25761.5317667537,52.2416993,21.021628,2.0,brick,blockOfFlats,1960.0,yes,yes,not known,yes,34.47,no,4.0,1.0,yes
17073.170731707316,52.19935405,20.95868339,3.0,brick,blockOfFlats,2001.0,yes,yes,low,yes,69.7,no,4.0,1.0,no
16500.0,52.2416265,21.0861056,2.0,brick,apartmentBuilding,2001.0,yes,no,not known,no,40.0,no,5.0,5.0,no
16931.81818181818,52.1706,20.9987,3.0,brick,apartmentBuilding,2009.0,yes,yes,not known,yes,88.0,yes,6.0,3.0,yes
16992.930940728656,52.20210992,21.01139545,3.0,brick,tenement,1934.0,yes,yes,not known,no,73.56,no,5.0,1.0,yes
13459.915611814346,52.3289879,21.0076793,2.0,brick,apartmentBuilding,2006.0,no,no,not known,yes,47.4,no,2.0,2.0,no
24342.745861733205,52.15552,21.07395,6.0,brick,apartmentBuilding,2017.0,yes,yes,not known,yes,133.51,no,4.0,4.0,no
20684.931506849316,52.23195,20.99931,2.0,concreteSlab,blockOfFlats,1969.0,yes,yes,not known,no,36.5,no,15.0,7.0,yes
